"","X1","fico","dt_first_pi","flag_fthb","dt_matr","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","zipcode","id_loan","loan_purpose","orig_loan_term","cnt_borr","seller_name","servicer_name","flag_sc"
"9946",316585,713,201802,"9",204801,35004,0,1,"P",46,50,490000,46,4.5,"B","N","FRM","NY","SF","11500","F117Q4316585","C",360,1,"Other sellers","Other servicers","Y"
"9947",316589,723,201801,"Y",204712,35614,0,1,"P",75,45,6e+05,75,4,"R","N","FRM","NY","CO","11200","F117Q4316589","P",360,2,"Other sellers","Other servicers","Y"
"9948",316628,721,201802,"9",204801,20524,0,3,"I",75,37,111000,75,4.5,"C","N","FRM","NY","SF","12600","F117Q4316628","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"9949",316636,779,201801,"Y",204712,35614,12,1,"P",85,37,497000,85,4,"B","N","FRM","NY","PU","10300","F117Q4316636","P",360,1,"Other sellers","Other servicers","Y"
"9950",316663,677,201801,"9",204712,35614,0,2,"P",35,35,310000,35,4.875,"C","N","FRM","NY","SF","11200","F117Q4316663","C",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"9951",316682,661,201802,"9",204801,40380,0,1,"P",41,43,52000,41,4.375,"C","N","FRM","NY","SF","14400","F117Q4316682","C",360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"9952",317002,769,201802,"N",204801,40380,25,1,"P",90,37,130000,90,4.125,"C","N","FRM","NY","SF","14600","F117Q4317002","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"9953",317118,777,201802,"Y",204801,35614,0,1,"P",90,26,636000,80,4.375,"C","N","FRM","NY","SF","10600","F117Q4317118","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA","Y"
"9954",317241,712,201802,"9",204801,35614,0,2,"P",25,36,181000,25,4.25,"R","N","FRM","NY","SF","11400","F117Q4317241","N",360,1,"Other sellers","Other servicers",NA
"9955",317242,789,201802,"9",204801,35614,0,2,"I",33,21,410000,33,4.5,"R","N","FRM","NY","SF","11300","F117Q4317242","P",360,2,"Other sellers","Other servicers",NA
"9956",317243,720,201801,"9",204712,35614,0,1,"I",80,43,320000,80,4.625,"R","N","FRM","NY","SF","10400","F117Q4317243","P",360,2,"Other sellers","Other servicers",NA
"9957",317244,817,201802,"9",204801,45060,0,1,"I",73,40,214000,73,4.5,"R","N","FRM","NY","SF","13000","F117Q4317244","N",360,2,"Other sellers","Other servicers",NA
"9958",317246,689,201802,"Y",204801,35614,0,1,"P",80,45,132000,80,4,"R","N","FRM","NY","CP","10600","F117Q4317246","P",360,1,"Other sellers","Other servicers",NA
"9959",317247,650,201802,"9",203801,45060,0,1,"P",80,45,233000,80,4.5,"R","N","FRM","NY","SF","13000","F117Q4317247","C",240,2,"Other sellers","Other servicers",NA
"9960",317248,724,201802,"9",203801,35614,0,2,"P",63,24,397000,63,4.375,"R","N","FRM","NY","SF","11400","F117Q4317248","C",240,2,"Other sellers","Other servicers",NA
"9961",317267,677,201802,"9",204801,15380,0,1,"P",80,45,108000,80,4.5,"R","N","FRM","NY","SF","14000","F117Q4317267","C",360,1,"Other sellers","Other servicers",NA
"9962",317304,811,201802,"N",204801,NA,0,1,"P",47,48,70000,47,3.99,"R","N","FRM","NY","SF","14500","F117Q4317304","P",360,1,"Other sellers","Other servicers",NA
"9963",317308,748,201802,"9",204801,40380,0,1,"S",80,31,72000,80,3.99,"R","N","FRM","NY","SF","14400","F117Q4317308","P",360,1,"Other sellers","Other servicers",NA
"9964",317314,775,201802,"9",204801,35004,0,2,"I",70,34,437000,70,4.75,"B","N","FRM","NY","SF","11000","F117Q4317314","C",360,2,"Other sellers","Other servicers",NA
"9965",317315,739,201802,"Y",204801,35614,25,1,"P",90,24,482000,90,4.49,"B","N","FRM","NY","SF","10900","F117Q4317315","P",360,1,"Other sellers","Other servicers","Y"
"9966",317320,763,201801,"Y",203212,10580,0,1,"P",80,30,146000,80,3.5,"R","N","FRM","NY","SF","12000","F117Q4317320","P",180,1,"Other sellers","Other servicers",NA
"9967",317330,741,201802,"Y",204801,35614,25,1,"P",90,42,513000,90,4.125,"B","N","FRM","NY","SF","11300","F117Q4317330","P",360,2,"Other sellers","Other servicers","Y"
"9968",317384,670,201801,"9",204712,35004,0,1,"P",80,40,464000,80,4.625,"C","N","FRM","NY","SF","11500","F117Q4317384","C",360,2,"Other sellers","PNCBANK,NATL","Y"
"9969",317390,683,201802,"Y",203301,35614,0,1,"P",55,25,150000,55,3.75,"C","N","FRM","NY","CP","11200","F117Q4317390","P",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"9970",317399,692,201802,"9",203301,35004,0,1,"P",80,33,368000,80,3.75,"C","N","FRM","NY","SF","11500","F117Q4317399","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"9971",317400,722,201802,"9",203301,35614,0,1,"P",49,23,2e+05,49,3.375,"R","N","FRM","NY","SF","10900","F117Q4317400","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"9972",317402,748,201802,"9",203301,35004,0,1,"P",72,42,477000,72,3.625,"C","N","FRM","NY","SF","11900","F117Q4317402","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"9973",317415,772,201802,"9",203301,35004,0,1,"I",80,49,269000,80,4.375,"C","N","FRM","NY","SF","11700","F117Q4317415","P",180,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"9974",317439,784,201802,"9",204801,35614,0,2,"I",56,35,740000,56,5.5,"R","N","FRM","NY","SF","11200","F117Q4317439","N",360,1,"Other sellers","Other servicers","Y"
"9975",317440,785,201802,"9",204801,35614,0,2,"I",55,45,814000,55,5.5,"R","N","FRM","NY","SF","11200","F117Q4317440","C",360,1,"Other sellers","Other servicers","Y"
"9976",317441,794,201802,"9",203301,35614,0,2,"I",56,29,785000,56,4.25,"C","N","FRM","NY","SF","11300","F117Q4317441","P",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"9977",317465,710,201802,"9",203301,45060,0,1,"P",80,42,152000,80,3.75,"R","N","FRM","NY","SF","13000","F117Q4317465","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"9978",317471,760,201802,"9",203301,35614,0,1,"P",49,29,117000,49,3.75,"R","N","FRM","NY","CO","10500","F117Q4317471","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"9979",317487,762,201801,"Y",203212,35004,0,1,"P",45,35,3e+05,45,3.25,"R","N","FRM","NY","CO","11000","F117Q4317487","P",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"9980",317569,656,201803,"9",203302,NA,0,1,"P",80,13,130000,80,4.375,"R","N","FRM","NY","SF","13800","F117Q4317569","C",180,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"9981",318158,788,201802,"Y",204801,NA,30,1,"P",95,31,185000,95,3.875,"C","N","FRM","NY","SF","14800","F117Q4318158","P",360,2,"Other sellers","Other servicers",NA
"9982",318211,692,201802,"9",203301,15380,0,1,"P",68,43,178000,68,3.5,"R","N","FRM","NY","SF","14300","F117Q4318211","C",180,1,"Other sellers","Other servicers",NA
"9983",318236,717,201802,"N",204801,35004,0,1,"P",80,48,289000,80,4.875,"C","N","FRM","NY","SF","11900","F117Q4318236","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"9984",318263,757,201802,"N",204801,35614,0,1,"P",77,32,295000,77,4.25,"C","N","FRM","NY","SF","10900","F117Q4318263","P",360,2,"Other sellers","Other servicers",NA
"9985",318264,722,201802,"N",204801,35614,0,3,"P",80,45,328000,80,4.875,"C","N","FRM","NY","SF","10500","F117Q4318264","P",360,1,"Other sellers","Other servicers",NA
"9986",318265,767,201802,"N",204801,20524,0,1,"P",80,32,246000,80,4.375,"C","N","FRM","NY","SF","10500","F117Q4318265","P",360,2,"Other sellers","Other servicers",NA
"9987",318266,686,201802,"9",204801,35614,0,1,"I",56,27,424000,56,4.375,"C","N","FRM","NY","SF","11300","F117Q4318266","P",360,1,"Other sellers","Other servicers",NA
"9988",318267,783,201802,"9",204801,NA,0,3,"I",57,47,4e+05,57,4.75,"C","N","FRM","NY","SF","10700","F117Q4318267","C",360,1,"Other sellers","Other servicers",NA
"9989",318350,791,201802,"Y",204801,15380,12,1,"P",85,36,187000,85,4.25,"C","N","FRM","NY","CO","14200","F117Q4318350","P",360,1,"Other sellers","Other servicers",NA
"9990",318351,751,201802,"Y",204801,10580,25,1,"P",90,49,298000,90,4.25,"C","N","FRM","NY","PU","12000","F117Q4318351","P",360,1,"Other sellers","Other servicers",NA
"9991",318352,778,201802,"Y",204801,35614,0,2,"P",66,44,325000,66,4.25,"C","N","FRM","NY","SF","10500","F117Q4318352","P",360,1,"Other sellers","Other servicers",NA
"9992",318353,777,201802,"Y",204801,35614,0,2,"P",44,46,3e+05,44,4.25,"C","N","FRM","NY","SF","10400","F117Q4318353","P",360,1,"Other sellers","Other servicers",NA
"9993",318354,747,201802,"9",204801,35004,0,1,"I",75,25,206000,75,4.75,"C","N","FRM","NY","SF","11700","F117Q4318354","P",360,1,"Other sellers","Other servicers",NA
"9994",318355,656,201802,"N",204801,15380,30,1,"P",95,41,423000,95,4.5,"C","N","FRM","NY","PU","14100","F117Q4318355","P",360,2,"Other sellers","Other servicers",NA
"9995",318356,778,201802,"N",204801,35004,0,1,"P",80,29,312000,80,4.375,"C","N","FRM","NY","SF","11700","F117Q4318356","P",360,1,"Other sellers","Other servicers",NA
"9996",318357,712,201802,"9",204801,35614,0,2,"P",65,46,361000,65,4.375,"C","N","FRM","NY","SF","10700","F117Q4318357","C",360,2,"Other sellers","Other servicers",NA
"9997",318358,624,201802,"9",204801,35614,0,2,"P",17,41,2e+05,17,4.375,"C","N","FRM","NY","SF","11200","F117Q4318358","C",360,1,"Other sellers","Other servicers",NA
"9998",318384,791,201802,"Y",204801,46540,30,1,"P",95,23,133000,95,3.875,"C","N","FRM","NY","SF","13400","F117Q4318384","P",360,2,"Other sellers","Other servicers",NA
"9999",318431,729,201802,"N",204801,35614,0,1,"P",50,50,3e+05,50,4,"C","N","FRM","NY","SF","11400","F117Q4318431","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"10000",318433,765,201801,"9",204712,35614,0,1,"I",58,23,145000,58,4.375,"B","N","FRM","NY","SF","10900","F117Q4318433","P",360,1,"Other sellers","Other servicers",NA
"10001",318455,768,201802,"N",203301,NA,0,1,"P",62,33,105000,62,3.375,"C","N","FRM","NY","SF","14000","F117Q4318455","P",180,2,"Other sellers","Other servicers",NA
"10002",318464,778,201802,"9",203301,15380,0,1,"P",62,26,158000,62,3.75,"C","N","FRM","NY","SF","14200","F117Q4318464","C",180,2,"Other sellers","Other servicers",NA
"10003",318510,765,201802,"9",203301,35614,0,2,"P",50,50,810000,50,3.75,"B","N","FRM","NY","SF","11200","F117Q4318510","N",180,1,"Other sellers","Other servicers","Y"
"10004",318511,732,201712,"9",204711,35614,0,2,"I",45,43,815000,45,5.25,"B","N","FRM","NY","SF","11200","F117Q4318511","C",360,1,"Other sellers","Other servicers","Y"
"10005",318529,688,201802,"Y",204801,35004,0,1,"P",80,44,224000,80,4.375,"C","N","FRM","NY","SF","11700","F117Q4318529","P",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"10006",318530,763,201802,"9",204801,35614,0,1,"I",75,27,338000,75,4.559,"B","N","FRM","NY","SF","10900","F117Q4318530","P",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"10007",318538,751,201801,"N",204712,35004,0,1,"P",51,50,620000,51,4.125,"C","N","FRM","NY","SF","11500","F117Q4318538","P",360,1,"Other sellers","Other servicers","Y"
"10008",318556,796,201802,"Y",204801,35614,0,1,"P",80,34,162000,80,4.25,"C","N","FRM","NY","CP","11400","F117Q4318556","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10009",318604,758,201802,"9",204801,35614,0,1,"P",58,37,239000,58,4,"R","N","FRM","NY","SF","11400","F117Q4318604","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10010",318605,726,201802,"9",204801,35614,0,2,"P",30,44,370000,30,4.125,"R","N","FRM","NY","SF","11300","F117Q4318605","C",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10011",318660,729,201802,"Y",204801,35614,0,1,"P",55,43,110000,55,4.125,"R","N","FRM","NY","CP","11300","F117Q4318660","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10012",318663,802,201802,"N",204801,10580,0,1,"P",24,38,1e+05,24,3.875,"R","N","FRM","NY","PU","12100","F117Q4318663","P",360,2,"Other sellers","Other servicers",NA
"10013",318687,722,201802,"9",204801,35004,0,1,"P",68,41,148000,68,4.125,"R","N","FRM","NY","CP","11000","F117Q4318687","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10014",318688,816,201802,"9",204801,35004,0,1,"P",73,39,407000,73,3.75,"C","N","FRM","NY","SF","11000","F117Q4318688","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10015",318689,789,201801,"Y",204712,35614,0,1,"P",80,40,268000,80,3.875,"R","N","FRM","NY","CP","11300","F117Q4318689","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10016",318733,776,201802,"9",204801,35614,0,1,"I",71,43,636000,71,5.375,"C","N","FRM","NY","SF","11200","F117Q4318733","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"10017",318735,660,201802,"9",204801,35004,0,1,"I",70,42,230000,70,5.5,"C","N","FRM","NY","SF","11700","F117Q4318735","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10018",318762,689,201802,"9",203301,35614,0,1,"P",67,44,6e+05,61,4.125,"R","N","FRM","NY","SF","10500","F117Q4318762","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"10019",318788,699,201802,"N",204801,35614,0,1,"P",80,38,212000,80,4.375,"R","N","FRM","NY","SF","10900","F117Q4318788","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"10020",318789,728,201802,"N",204801,35614,0,1,"P",80,49,220000,80,4.375,"B","N","FRM","NY","SF","10300","F117Q4318789","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"10021",318790,712,201802,"N",204801,35004,0,1,"P",80,42,252000,80,4.25,"B","N","FRM","NY","CP","11500","F117Q4318790","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"10022",318791,712,201802,"Y",204801,35614,30,1,"P",95,32,235000,95,4.7,"B","N","FRM","NY","CO","10300","F117Q4318791","P",360,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"10023",318809,747,201802,"9",203301,20524,0,1,"P",80,34,124000,80,3.625,"R","N","FRM","NY","SF","10500","F117Q4318809","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10024",318878,742,201802,"N",204801,15380,30,1,"P",95,26,244000,95,4.125,"R","N","FRM","NY","SF","14100","F117Q4318878","P",360,2,"Other sellers","Other servicers",NA
"10025",318884,656,201802,"9",204801,35614,0,1,"P",60,45,240000,60,4.25,"C","N","FRM","NY","SF","11400","F117Q4318884","N",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"10026",318911,802,201802,"Y",202801,35614,0,1,"P",68,24,116000,68,3.25,"R","N","FRM","NY","CP","11200","F117Q4318911","P",120,1,"Other sellers","Other servicers",NA
"10027",318912,773,201802,"9",203301,35614,0,1,"P",65,50,293000,65,3.375,"C","N","FRM","NY","SF","11400","F117Q4318912","N",180,1,"Other sellers","Other servicers",NA
"10028",318913,674,201802,"N",203301,10580,0,1,"P",52,39,153000,52,3.375,"R","N","FRM","NY","SF","12000","F117Q4318913","P",180,1,"Other sellers","Other servicers",NA
"10029",318919,734,201802,"N",204801,35614,0,3,"P",75,47,461000,75,4.5,"B","N","FRM","NY","SF","10400","F117Q4318919","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"10030",318921,700,201802,"9",204801,35004,0,2,"I",57,49,505000,57,3.99,"R","N","FRM","NY","SF","11700","F117Q4318921","N",360,1,"FLAGSTARBANK,FSB","Other servicers",NA
"10031",319005,662,201802,"9",203301,35004,0,1,"P",68,45,399000,68,2.625,"R","N","FRM","NY","SF","11700","F117Q4319005","N",180,1,"Other sellers","Other servicers",NA
"10032",319024,757,201802,"9",204801,40380,0,1,"S",80,27,82000,80,4.125,"C","N","FRM","NY","SF","14400","F117Q4319024","P",360,2,"Other sellers","Other servicers",NA
"10033",319043,686,201803,"9",204802,35614,0,2,"P",58,50,540000,58,4.5,"C","N","FRM","NY","SF","11300","F117Q4319043","C",360,2,"Other sellers","Other servicers",NA
"10034",319046,808,201802,"9",204801,35004,0,1,"S",80,46,484000,80,4.375,"C","N","FRM","NY","CO","11900","F117Q4319046","P",360,1,"Other sellers","Other servicers","Y"
"10035",319053,741,201802,"N",204801,35614,30,1,"P",95,48,377000,95,4.125,"C","N","FRM","NY","SF","10900","F117Q4319053","P",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"10036",319099,724,201802,"9",204801,35614,0,1,"P",80,43,410000,80,4.875,"C","N","FRM","NY","SF","10900","F117Q4319099","C",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10037",319100,751,201802,"9",204801,35614,0,2,"I",51,1,568000,51,4.75,"C","N","FRM","NY","SF","11200","F117Q4319100","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10038",319101,725,201802,"9",204801,35614,0,1,"I",75,44,266000,75,4.875,"C","N","FRM","NY","CO","10900","F117Q4319101","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10039",319102,741,201802,"Y",204801,35614,30,1,"P",95,25,446000,95,4.75,"C","N","FRM","NY","SF","10300","F117Q4319102","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10040",319103,642,201802,"9",204801,35004,0,1,"P",75,35,315000,75,4.75,"R","N","FRM","NY","SF","11700","F117Q4319103","C",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10041",319104,684,201802,"9",204801,35004,0,1,"P",75,38,336000,75,4.75,"R","N","FRM","NY","SF","11500","F117Q4319104","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10042",319158,683,201802,"9",204801,35004,0,1,"P",29,49,155000,29,4.375,"C","N","FRM","NY","SF","11500","F117Q4319158","C",360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA",NA
"10043",319237,724,201802,"9",204801,35614,0,4,"I",59,45,1e+06,59,4.875,"C","N","FRM","NY","SF","11200","F117Q4319237","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"10044",319278,720,201802,"9",204801,35614,0,1,"P",80,44,304000,80,3.875,"R","N","FRM","NY","CO","11100","F117Q4319278","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10045",319301,767,201802,"9",204801,10580,0,4,"I",75,37,169000,75,4.875,"C","N","FRM","NY","SF","13400","F117Q4319301","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10046",319302,631,201802,"9",204801,35614,0,2,"P",66,43,399000,66,4.875,"R","N","FRM","NY","SF","11200","F117Q4319302","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10047",319303,626,201802,"9",204801,35614,0,1,"P",69,24,192000,69,5.125,"R","N","FRM","NY","CP","11300","F117Q4319303","C",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10048",319304,645,201802,"Y",204801,35614,0,1,"P",80,35,408000,80,4.375,"R","N","FRM","NY","CP","10000","F117Q4319304","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10049",319305,642,201802,"9",204801,35004,0,1,"P",65,45,240000,65,4.625,"R","N","FRM","NY","SF","11500","F117Q4319305","C",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10050",319309,686,201802,"9",204801,13780,0,2,"I",70,36,52000,70,5.25,"R","N","FRM","NY","SF","13900","F117Q4319309","C",360,1,"Other sellers","Other servicers",NA
"10051",319310,792,201802,"9",204801,40380,0,1,"I",80,32,81000,80,4.875,"R","N","FRM","NY","SF","14600","F117Q4319310","P",360,2,"Other sellers","Other servicers",NA
"10052",319330,666,201802,"9",204801,35004,0,1,"P",77,37,290000,77,5.375,"R","N","FRM","NY","SF","11700","F117Q4319330","C",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10053",319334,798,201802,"Y",204801,35614,25,1,"P",90,44,198000,90,4.25,"C","N","FRM","NY","CP","11400","F117Q4319334","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10054",319335,740,201802,"Y",204801,35614,0,2,"P",63,42,536000,63,4.375,"C","N","FRM","NY","SF","11400","F117Q4319335","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10055",319379,803,201802,"9",204801,35004,0,1,"P",19,35,234000,19,3.625,"R","N","FRM","NY","SF","11500","F117Q4319379","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10056",319443,744,201802,"9",204801,35614,0,3,"I",999,10,250000,999,4.75,"R","N","FRM","NY","SF","10000","F117Q4319443","C",360,1,"Other sellers","PNCBANK,NATL",NA
"10057",319448,729,201802,"9",204801,35614,0,1,"P",36,50,350000,36,4.5,"C","N","FRM","NY","CO","11200","F117Q4319448","C",360,2,"FLAGSTARBANK,FSB","Other servicers",NA
"10058",319497,791,201802,"9",204801,45060,30,1,"P",95,41,112000,95,4,"R","N","FRM","NY","SF","13200","F117Q4319497","N",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10059",319554,750,201802,"N",204801,35614,0,1,"P",80,45,199000,80,4,"R","N","FRM","NY","SF","12500","F117Q4319554","P",360,1,"Other sellers","Other servicers",NA
"10060",319575,715,201802,"9",203301,45060,0,1,"P",78,34,120000,78,3.625,"R","N","FRM","NY","SF","13200","F117Q4319575","C",180,1,"Other sellers","Other servicers",NA
"10061",319586,797,201802,"N",204801,35614,0,1,"P",80,48,588000,80,4,"B","N","FRM","NY","SF","11400","F117Q4319586","P",360,2,"Other sellers","Other servicers","Y"
"10062",319589,750,201802,"9",204801,35614,0,1,"P",34,12,636000,34,4.375,"C","N","FRM","NY","SF","11200","F117Q4319589","C",360,2,"Other sellers","Other servicers","Y"
"10063",319591,755,201802,"N",204801,35614,25,1,"P",90,49,585000,90,3.875,"B","N","FRM","NY","SF","10300","F117Q4319591","P",360,1,"Other sellers","Other servicers","Y"
"10064",319611,766,201802,"9",203301,35614,0,2,"I",75,22,450000,75,4.125,"R","N","FRM","NY","SF","11400","F117Q4319611","P",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10065",319612,743,201802,"9",203301,35614,0,2,"I",55,41,310000,55,4,"R","N","FRM","NY","SF","11400","F117Q4319612","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10066",319627,805,201802,"9",203301,NA,0,1,"S",75,29,260000,75,3.375,"R","N","FRM","NY","SF","12400","F117Q4319627","P",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10067",319628,765,201802,"9",203301,35614,0,1,"P",68,35,390000,68,3.5,"R","N","FRM","NY","SF","10500","F117Q4319628","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10068",319634,690,201712,"N",202711,35614,0,1,"P",53,40,1e+05,53,3.5,"R","N","FRM","NY","CP","10500","F117Q4319634","P",120,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10069",319649,754,201801,"9",203212,10580,12,1,"P",88,13,373000,88,3.25,"R","N","FRM","NY","SF","12200","F117Q4319649","N",180,2,"Other sellers","Other servicers",NA
"10070",319654,801,201802,"9",203301,40380,0,1,"P",80,45,113000,80,3.75,"R","N","FRM","NY","SF","14600","F117Q4319654","C",180,1,"Other sellers","Other servicers",NA
"10071",319665,719,201802,"9",203301,35614,0,1,"P",80,34,212000,80,3.75,"R","N","FRM","NY","SF","10900","F117Q4319665","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10072",319668,741,201803,"9",203302,35004,0,1,"P",63,27,330000,63,3.75,"R","N","FRM","NY","SF","11500","F117Q4319668","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"10073",319721,700,201802,"9",204801,35614,0,1,"P",28,50,146000,28,3.875,"R","N","FRM","NY","SF","11400","F117Q4319721","N",360,1,"QUICKENLOANINC","QUICKENLOANINC",NA
"10074",319724,693,201802,"9",204801,35004,0,1,"I",80,40,88000,80,5.125,"C","N","FRM","NY","SF","11900","F117Q4319724","P",360,1,"Other sellers","Other servicers",NA
"10075",319728,721,201802,"Y",204801,35614,30,1,"P",95,26,632000,95,4,"B","N","FRM","NY","SF","10300","F117Q4319728","P",360,1,"Other sellers","Other servicers","Y"
"10076",319729,766,201802,"Y",204801,35614,25,1,"P",90,34,495000,90,4.125,"B","N","FRM","NY","SF","10300","F117Q4319729","P",360,1,"Other sellers","Other servicers","Y"
"10077",319742,751,201802,"N",204801,15380,0,2,"P",80,16,56000,80,4.625,"C","N","FRM","NY","SF","14200","F117Q4319742","P",360,1,"Other sellers","Other servicers",NA
